MachineID,Model Revision,Lot Number,Sub Lot Number,Index,Lane,Panel Barcode,Date,Panel Result,ModuleID,Module Name,Grouping Module Barcode,Module Barcode,Module Result,Location Name,Component Code,Sub Code,Comp. Barcode,Comp.Result,Rep.Defect,SizeX,SizeY,OffsetX,OffsetY,M.OffsetX,M.OffsetY,T.OffsetX,T.OffsetY,Rotation,BodyLift,BodyLiftAngle,Height,Height(%),Area,Area(%),Volume,Volume(%),Coplanarity,TopGray,BridgeComponents,IPC,User Module 1,User Module 2,Lift ROI,Lift Min,Lift Max,B.OffsetX,B.OffsetY,B.Length,B.Width,M.Interference Left,M.Interference Right,M.Interference Top,M.Interference Bottom,C.Interference Location,C.Interference Distance,Gap Height(Die to Ball),Measure Pos,Feature Distance
1,,,,41,Front,EE-EEE,2023-10-03 12:33:56,NG,2,Board2,,,NG,E760,9170-8226-0001,,,GOOD,,1906.910,1156.510,-53.990,20.194,20.194,53.990,0,0,1.042,4.819,0.173,772.287,94.181,2527800.000,114.621,0,0,0,97,,,,,774.697|769.878,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,41,Front,EE-EEE,2023-10-03 12:33:56,NG,2,Board2,,,NG,R110,0699-6329-0001,,,GOOD,,1003.030,528.771,-42.653,-9.360,9.360,-42.653,0,0,-1.818,1.606,0.505,319.275,102.992,575600.000,108.527,0,0,0,186,,,,,318.472|320.079,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,41,Front,EE-EEE,2023-10-03 12:33:56,NG,2,Board2,,,NG,R120,0699-6779-0001,,,GOOD,,989.183,512.326,14.254,7.383,7.383,-14.254,0,0,-0.647,5.622,0.691,326.906,102.158,499800.000,98.622,0,0,0,189,,,,,324.095|329.717,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,41,Front,EE-EEE,2023-10-03 12:33:56,NG,2,Board2,,,NG,R121,0699-6779-0001,,,GOOD,,989.183,512.326,-3.143,26.342,26.342,3.143,0,0,-1.228,1.606,0.126,320.079,100.025,519500.000,102.509,0,0,0,188,,,,,320.882|319.275,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,41,Front,EE-EEE,2023-10-03 12:33:56,NG,2,Board2,,,NG,R270,0699-3921-0001,,,GOOD,,1508.520,851.282,-31.333,-65.977,-31.333,-65.977,0,0,1.100,34.538,0.892,424.898,101.166,1258300.000,97.985,0,0,0,133,,,,,442.167|407.629,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,41,Front,EE-EEE,2023-10-03 12:33:56,NG,2,Board2,,,NG,R271,0699-3921-0001,,,GOOD,,1508.520,851.282,2.493,-35.001,2.493,-35.001,0,0,1.323,11.245,0.255,428.512,102.027,1249900.000,97.331,0,0,0,125,,,,,434.135|422.890,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,41,Front,EE-EEE,2023-10-03 12:33:56,NG,2,Board2,,,NG,R370,0699-3921-0001,,,GOOD,,1508.520,851.282,-28.270,-58.860,-28.270,-58.860,0,0,1.075,8.032,1.317,437.348,104.130,1250800.000,97.401,0,0,0,129,,,,,433.332|441.364,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,41,Front,EE-EEE,2023-10-03 12:33:56,NG,2,Board2,,,NG,R371,0699-3921-0001,,,GOOD,,1508.520,851.282,-35.584,-34.051,-35.584,-34.051,0,0,1.461,1.606,1.020,425.300,101.262,1258000.000,97.962,0,0,0,123,,,,,424.496|426.103,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,41,Front,EE-EEE,2023-10-03 12:33:56,NG,2,Board2,,,NG,R515,0699-6486-0001,,,GOOD,,964.189,503.055,31.783,15.840,15.840,-31.783,0,0,0.997,9.639,0.839,325.701,98.697,540600.000,111.455,0,0,0,7,,,,,330.520|320.882,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,41,Front,EE-EEE,2023-10-03 12:33:56,NG,2,Board2,,,NG,R516,0699-6486-0001,,,GOOD,,964.189,503.055,30.800,-20.639,20.639,30.800,0,0,-1.636,23.293,1.808,322.890,97.845,557100.000,114.856,0,0,0,4,,,,,334.536|311.243,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,41,Front,EE-EEE,2023-10-03 12:33:56,NG,2,Board2,,,NG,R517,0699-6486-0001,,,GOOD,,964.189,503.055,16.718,25.903,25.903,-16.718,0,0,-0.608,4.819,0.065,308.834,93.586,546700.000,112.712,0,0,0,4,,,,,311.243|306.424,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,41,Front,EE-EEE,2023-10-03 12:33:56,NG,2,Board2,,,NG,R518,0699-6182-0001,,,GOOD,,1003.100,528.908,-35.733,-12.739,-12.739,35.733,0,0,-2.600,8.835,0,310.039,96.887,537500.000,101.310,0,0,0,188,,,,,305.621|314.456,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,41,Front,EE-EEE,2023-10-03 12:33:56,NG,2,Board2,,,NG,R519,0699-6182-0001,,,GOOD,,1003.100,528.908,-19.736,-1.724,1.724,-19.736,0,0,-1.469,2.410,0.125,309.235,96.636,541800.000,102.121,0,0,0,186,,,,,308.030|310.440,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,41,Front,EE-EEE,2023-10-03 12:33:56,NG,2,Board2,,,NG,R611,0699-6329-0001,,,GOOD,,1003.030,528.771,13.098,-12.003,13.098,-12.003,0,0,2.814,5.622,0.404,314.858,101.567,573400.000,108.113,0,0,0,188,,,,,312.047|317.669,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,41,Front,EE-EEE,2023-10-03 12:33:56,NG,2,Board2,,,NG,R612,0699-6329-0001,,,GOOD,,1003.030,528.771,-35.632,13.539,35.632,-13.539,0,0,1.743,4.016,0.809,324.496,104.676,586400.000,110.564,0,0,0,187,,,,,326.504|322.488,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,41,Front,EE-EEE,2023-10-03 12:33:56,NG,2,Board2,,,NG,R613,0699-6329-0001,,,GOOD,,1003.030,528.771,-33.148,-10.392,-33.148,-10.392,0,0,4.537,2.410,0.303,330.119,106.490,570200.000,107.509,0,0,0,188,,,,,331.324|328.914,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,41,Front,EE-EEE,2023-10-03 12:33:56,NG,2,Board2,,,NG,R614,0699-6329-0001,,,GOOD,,1003.030,528.771,-37.346,13.875,37.346,-13.875,0,0,2.810,0,0.303,328.111,105.842,578800.000,109.131,0,0,0,187,,,,,328.111|328.111,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,41,Front,EE-EEE,2023-10-03 12:33:56,NG,2,Board2,,,NG,R625,0699-6329-0001,,,GOOD,,1003.030,528.771,-30.770,31.641,30.770,-31.641,0,0,4.800,6.426,0.303,324.898,104.806,584900.000,110.281,0,0,0,186,,,,,321.685|328.111,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,41,Front,EE-EEE,2023-10-03 12:33:56,NG,2,Board2,,,NG,R650,0699-6329-0001,,,GOOD,,1003.030,528.771,-14.245,18.384,14.245,-18.384,0,0,6.021,3.213,0.708,325.701,105.065,578300.000,109.036,0,0,0,188,,,,,327.308|324.095,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,41,Front,EE-EEE,2023-10-03 12:33:56,NG,2,Board2,,,NG,R670,0699-6779-0001,,,GOOD,,989.183,512.326,4.844,19.331,-4.844,-19.331,0,0,-1.499,9.639,0.439,313.653,98.017,507500.000,100.141,0,0,0,188,,,,,308.834|318.472,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,41,Front,EE-EEE,2023-10-03 12:33:56,NG,2,Board2,,,NG,R710,0699-6327-0001,,,GOOD,,976.359,494.867,-5.558,8.828,-8.828,-5.558,0,0,-2.452,7.229,0.336,323.693,104.417,593800.000,122.897,0,0,0,114,,,,,320.079|327.308,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,41,Front,EE-EEE,2023-10-03 12:33:56,NG,2,Board2,,,NG,R730,0699-6329-0001,,,GOOD,,1003.030,528.771,-20.018,-2.388,20.018,2.388,0,0,5.590,8.835,0.202,322.087,103.899,562900.000,106.133,0,0,0,188,,,,,317.669|326.504,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,41,Front,EE-EEE,2023-10-03 12:33:56,NG,2,Board2,,,NG,R731,0699-6779-0001,,,GOOD,,989.183,512.326,-60.106,11.371,60.106,-11.371,0,0,2.922,9.639,0.942,292.769,91.490,518300.000,102.272,0,0,0,188,,,,,297.589|287.950,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,41,Front,EE-EEE,2023-10-03 12:33:56,NG,2,Board2,,,NG,R753,0699-6329-0001,,,GOOD,,1003.030,528.771,-26.036,-16.378,16.378,-26.036,0,0,1.560,12.851,0.303,326.504,105.324,590600.000,111.356,0,0,0,187,,,,,320.079|332.930,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,41,Front,EE-EEE,2023-10-03 12:33:56,NG,2,Board2,,,NG,R755,0699-6329-0001,,,GOOD,,1003.030,528.771,15.525,35.111,35.111,-15.525,0,0,1.397,12.048,1.617,315.661,101.826,583200.000,109.960,0,0,0,187,,,,,321.685|309.637,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,41,Front,EE-EEE,2023-10-03 12:33:56,NG,2,Board2,,,NG,R770,0699-7271-0001,,,GOOD,,1973.940,1214.730,9.516,-11.900,9.516,-11.900,0,0,2.731,2.410,0.135,496.384,95.458,2397800.000,100.000,0,0,0,144,,,,,497.589|495.179,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,41,Front,EE-EEE,2023-10-03 12:33:56,NG,2,Board2,,,NG,R771,0699-7271-0001,,,GOOD,,1973.940,1214.730,1.597,-16.882,1.597,-16.882,0,0,1.013,1.606,0.236,504.818,97.080,2397800.000,100.000,0,0,0,146,,,,,504.014|505.621,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,41,Front,EE-EEE,2023-10-03 12:33:56,NG,2,Board2,,,NG,R772,0699-7271-0001,,,GOOD,,1973.940,1214.730,44.365,14.204,-44.365,-14.204,0,0,1.734,5.622,0.202,499.597,96.076,2397800.000,100.000,0,0,0,151,,,,,496.785|502.408,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,41,Front,EE-EEE,2023-10-03 12:33:56,NG,2,Board2,,,NG,R773,0699-7271-0001,,,GOOD,,1973.940,1214.730,-91.527,24.338,91.527,-24.338,0,0,1.746,17.671,0.606,496.785,95.536,2397800.000,100.000,0,0,0,148,,,,,505.621|487.950,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,41,Front,EE-EEE,2023-10-03 12:33:56,NG,2,Board2,,,NG,R810,0699-3993-0001,,,GOOD,,1519.980,814.433,-1.707,-19.749,19.749,-1.707,0,0,-0.510,9.639,0.124,430.922,97.937,1266300.000,102.292,0,0,0,128,,,,,435.741|426.103,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,41,Front,EE-EEE,2023-10-03 12:33:56,NG,2,Board2,,,NG,R820,0699-6329-0001,,,GOOD,,1003.030,528.771,17.495,28.769,28.769,-17.495,0,0,-2.631,10.442,0,314.055,101.308,575800.000,108.565,0,0,0,187,,,,,308.834|319.275,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,41,Front,EE-EEE,2023-10-03 12:33:56,NG,2,Board2,,,NG,R850,0699-6486-0001,,,GOOD,,964.189,503.055,22.081,26.469,26.469,-22.081,0,0,-0.655,6.426,0.323,307.227,93.099,552700.000,113.949,0,0,0,6,,,,,304.014|310.440,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,41,Front,EE-EEE,2023-10-03 12:33:56,NG,2,Board2,,,NG,R860,0699-6797-0001,,,GOOD,,984.562,496.039,-16.356,9.635,9.635,16.356,0,0,-0.681,6.426,0,332.930,104.041,609000.000,124.698,0,0,0,187,,,,,329.717|336.143,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,41,Front,EE-EEE,2023-10-03 12:33:56,NG,2,Board2,,,NG,R861,0699-6620-0001,,,GOOD,,984.562,496.039,-28.485,-16.672,-16.672,28.485,0,0,-0.113,3.213,0.450,319.275,99.774,600000.000,122.855,0,0,0,189,,,,,317.669|320.882,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,41,Front,EE-EEE,2023-10-03 12:33:56,NG,2,Board2,,,NG,R862,0699-6620-0001,,,GOOD,,984.562,496.039,-37.683,-14.318,14.318,-37.683,0,0,0.369,9.639,0.788,330.520,103.288,586000.000,119.988,0,0,0,187,,,,,335.340|325.701,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,41,Front,EE-EEE,2023-10-03 12:33:56,NG,2,Board2,,,NG,R863,0699-6797-0001,,,GOOD,,984.562,496.039,-30.086,12.358,-12.358,-30.086,0,0,-0.706,17.671,0.338,333.733,104.292,602300.000,123.326,0,0,0,187,,,,,342.569|324.898,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,41,Front,EE-EEE,2023-10-03 12:33:56,NG,2,Board2,,,NG,R870,0699-6329-0001,,,GOOD,,1003.030,528.771,15.280,-24.363,15.280,-24.363,0,0,3.112,7.229,0.404,326.906,105.454,578800.000,109.131,0,0,0,188,,,,,323.292|330.520,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,41,Front,EE-EEE,2023-10-03 12:33:56,NG,2,Board2,,,NG,R871,0699-6329-0001,,,GOOD,,1003.030,528.771,-10.709,-3.062,-10.709,-3.062,0,0,1.922,8.835,0.202,315.661,101.826,574800.000,108.377,0,0,0,188,,,,,311.243|320.079,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,41,Front,EE-EEE,2023-10-03 12:33:56,NG,2,Board2,,,NG,R872,0699-6768-0001,,,GOOD,,984.189,505.292,29.584,8.569,8.569,-29.584,0,0,-2.076,5.622,0.116,325.300,104.935,568800.000,114.377,0,0,0,187,,,,,322.488|328.111,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,41,Front,EE-EEE,2023-10-03 12:33:56,NG,2,Board2,,,NG,R873,0699-6768-0001,,,GOOD,,984.189,505.292,-22.667,-16.863,16.863,-22.667,0,0,-1.344,9.639,0.809,329.717,106.360,582500.000,117.132,0,0,0,187,,,,,334.536|324.898,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,41,Front,EE-EEE,2023-10-03 12:33:56,NG,2,Board2,,,NG,R875,0699-3993-0001,,,GOOD,,1519.980,814.433,-43.860,-5.109,-43.860,-5.109,0,0,-0.205,19.277,0.744,430.119,97.754,1302300.000,105.201,0,0,0,132,,,,,420.480|439.757,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,41,Front,EE-EEE,2023-10-03 12:33:56,NG,2,Board2,,,NG,R890,0699-6329-0001,,,GOOD,,1003.030,528.771,29.144,38.090,38.090,-29.144,0,0,2.201,7.229,0.505,322.890,104.158,592300.000,111.676,0,0,0,188,,,,,319.275|326.504,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,41,Front,EE-EEE,2023-10-03 12:33:56,NG,2,Board2,,,NG,R895,0699-6329-0001,,,GOOD,,1003.030,528.771,20.608,55.157,55.157,-20.608,0,0,1.338,4.819,0.101,316.063,101.956,590100.000,111.261,0,0,0,186,,,,,313.653|318.472,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,41,Front,EE-EEE,2023-10-03 12:33:56,NG,2,Board2,,,NG,R896,0699-6766-0001,,,GOOD,,970.211,500.754,-48.883,-2.015,2.015,-48.883,0,0,-2.087,14.458,0.064,305.621,92.612,478700.000,98.531,0,0,0,3,,,,,312.850|298.392,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,41,Front,EE-EEE,2023-10-03 12:33:56,NG,2,Board2,,,NG,R897,0699-6329-0001,,,GOOD,,1003.030,528.771,36.769,16.847,16.847,-36.769,0,0,-1.158,6.426,0.202,317.669,102.474,570100.000,107.490,0,0,0,188,,,,,314.456|320.882,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,41,Front,EE-EEE,2023-10-03 12:33:56,NG,3,Board3,,,NG,C110,0160-9213-0001,,,GOOD,,915.056,457.528,-21.415,3.762,-3.762,-21.415,0,0,0.235,7.229,0.469,486.745,101.405,482200.000,115.176,0,0,0,0,,,,,483.131|490.360,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,41,Front,EE-EEE,2023-10-03 12:33:56,NG,3,Board3,,,NG,C111,0160-9275-0001,,,GOOD,,900.982,499.967,-15.568,-3.565,3.565,-15.568,0,0,0.872,8.835,0.495,504.416,102.942,499300.000,110.842,0,0,0,0,,,,,499.998|508.834,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,41,Front,EE-EEE,2023-10-03 12:33:56,NG,3,Board3,,,NG,C120,0160-9213-0001,,,GOOD,,915.056,457.528,-8.541,34.765,8.541,-34.765,0,0,-1.370,11.245,0.469,455.822,94.963,461500.000,110.232,0,0,0,0,,,,,450.199|461.444,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,41,Front,EE-EEE,2023-10-03 12:33:56,NG,3,Board3,,,NG,C260,453564735121-0001,,,GOOD,,7663.130,5617.060,10.794,28.195,10.794,28.195,0,0,-0.113,53.014,0.507,2286.330,99.840,43044300.000,100.000,0,0,0,27,,,,,2259.826|2283.661|2312.840|2288.202,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,41,Front,EE-EEE,2023-10-03 12:33:56,NG,3,Board3,,,NG,C270,453564106811-0001,,,GOOD,,1433.410,688.537,45.403,-2.386,-2.386,-45.403,0,0,0.774,5.622,0.634,781.524,105.611,986956.000,100.000,0,0,0,160,,,,,784.336|778.713,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,41,Front,EE-EEE,2023-10-03 12:33:56,NG,3,Board3,,,NG,C271,453564106811-0001,,,GOOD,,1433.410,688.537,26.544,-32.560,32.560,26.544,0,0,2.102,4.016,0.085,777.508,105.069,986956.000,100.000,0,0,0,154,,,,,779.516|775.500,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,41,Front,EE-EEE,2023-10-03 12:33:56,NG,3,Board3,,,NG,C360,453564735121-0001,,,GOOD,,7663.130,5617.060,24.414,-25.853,24.414,-25.853,0,0,-0.521,43.157,0.473,2283.590,99.720,43044300.000,100.000,0,0,0,28,,,,,2278.971|2305.168|2284.192|2262.011,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,41,Front,EE-EEE,2023-10-03 12:33:56,NG,3,Board3,,,NG,C370,453564106811-0001,,,GOOD,,1433.410,688.537,46.258,-7.122,-7.122,-46.258,0,0,-0.579,0.803,0.380,774.296,104.635,986956.000,100.000,0,0,0,149,,,,,773.894|774.697,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,41,Front,EE-EEE,2023-10-03 12:33:56,NG,3,Board3,,,NG,C371,453564106811-0001,,,GOOD,,1433.410,688.537,8.930,2.922,-2.922,8.930,0,0,2.255,17.671,0.085,780.320,105.449,986956.000,100.000,0,0,0,149,,,,,789.155|771.484,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,41,Front,EE-EEE,2023-10-03 12:33:56,NG,3,Board3,,,NG,C410,0160-9246-0001,,,GOOD,,863.955,457.620,-29.508,10.415,-29.508,10.415,0,0,0.212,5.622,0.217,480.320,106.738,395363.000,100.000,0,0,0,0,,,,,483.131|477.508,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,41,Front,EE-EEE,2023-10-03 12:33:56,NG,3,Board3,,,NG,C411,0160-9246-0001,,,GOOD,,863.955,457.620,-22.326,-0.576,-22.326,-0.576,0,0,-0.720,0,0.797,475.099,105.577,395363.000,100.000,0,0,0,0,,,,,475.099|475.099,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,41,Front,EE-EEE,2023-10-03 12:33:56,NG,3,Board3,,,NG,C412,453564106811-0001,,,GOOD,,1433.410,688.537,11.709,-22.787,11.709,-22.787,0,0,1.282,5.622,0.296,751.806,101.595,986956.000,100.000,0,0,0,178,,,,,754.617|748.994,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,41,Front,EE-EEE,2023-10-03 12:33:56,NG,3,Board3,,,NG,C510,453564106811-0001,,,GOOD,,1433.410,688.537,26.577,32.152,-32.152,26.577,0,0,0.757,0.803,0.465,757.428,102.355,986956.000,100.000,0,0,0,169,,,,,757.830|757.026,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,41,Front,EE-EEE,2023-10-03 12:33:56,NG,3,Board3,,,NG,C511,0160-9300-0001,,,GOOD,,1866.960,1152.910,-3.954,38.419,-38.419,-3.954,0,0,-1.423,15.261,0.071,1209.640,101.650,2152440.000,100.000,0,0,0,131,,,,,1202.006|1217.267,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,41,Front,EE-EEE,2023-10-03 12:33:56,NG,3,Board3,,,NG,C515,0160-9213-0001,,,GOOD,,915.056,457.528,32.365,19.305,19.305,-32.365,0,0,-1.605,12.048,0.872,473.894,98.728,466800.000,111.498,0,0,0,0,,,,,467.870|479.918,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,41,Front,EE-EEE,2023-10-03 12:33:56,NG,3,Board3,,,NG,C516,0160-9213-0001,,,GOOD,,915.056,457.528,-35.337,33.640,-33.640,-35.337,0,0,-1.930,12.851,0.536,484.737,100.987,461600.000,110.256,0,0,0,0,,,,,478.312|491.163,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,41,Front,EE-EEE,2023-10-03 12:33:56,NG,3,Board3,,,NG,C550,453564106811-0001,,,GOOD,,1433.410,688.537,23.488,15.207,15.207,-23.488,0,0,0.912,11.245,0.592,760.239,102.735,986956.000,100.000,0,0,0,173,,,,,765.862|754.617,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,41,Front,EE-EEE,2023-10-03 12:33:56,NG,3,Board3,,,NG,C551,0160-9300-0001,,,GOOD,,1866.960,1152.910,-14.406,17.934,17.934,14.406,0,0,-0.555,9.639,0.571,1237.350,103.979,2152440.000,100.000,0,0,0,126,,,,,1242.167|1232.528,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,41,Front,EE-EEE,2023-10-03 12:33:56,NG,3,Board3,,,NG,C613,0160-9215-0001,,,GOOD,,915.056,457.528,-4.423,19.857,-19.857,-4.423,0,0,-0.910,4.016,1.073,489.155,104.076,457800.000,109.348,0,0,0,0,,,,,491.163|487.147,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,41,Front,EE-EEE,2023-10-03 12:33:56,NG,3,Board3,,,NG,C620,0160-9213-0001,,,GOOD,,915.056,457.528,22.856,21.406,21.406,-22.856,0,0,-1.262,0.803,0.402,481.926,100.401,455000.000,108.679,0,0,0,0,,,,,481.524|482.328,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,41,Front,EE-EEE,2023-10-03 12:33:56,NG,3,Board3,,,NG,C650,0160-9213-0001,,,GOOD,,915.056,457.528,-28.621,-16.150,16.150,-28.621,0,0,-0.624,11.245,1.274,490.360,102.158,475600.000,113.600,0,0,0,0,,,,,495.982|484.737,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,41,Front,EE-EEE,2023-10-03 12:33:56,NG,3,Board3,,,NG,C651,0160-9246-0001,,,GOOD,,863.955,457.620,0.699,-19.889,-19.889,-0.699,0,0,-1.858,8.835,0.072,482.729,107.273,395363.000,100.000,0,0,0,0,,,,,487.147|478.312,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,41,Front,EE-EEE,2023-10-03 12:33:56,NG,3,Board3,,,NG,C670,0160-9213-0001,,,GOOD,,915.056,457.528,13.928,10.079,13.928,10.079,0,0,-0.985,16.064,1.475,463.854,96.636,477900.000,114.149,0,0,0,0,,,,,455.822|471.886,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,41,Front,EE-EEE,2023-10-03 12:33:56,NG,3,Board3,,,NG,C710,0160-9246-0001,,,GOOD,,863.955,457.620,10.340,-13.543,-13.543,-10.340,0,0,-1.627,4.819,0.145,482.328,107.184,395363.000,100.000,0,0,0,0,,,,,479.918|484.737,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,41,Front,EE-EEE,2023-10-03 12:33:56,NG,3,Board3,,,NG,C730,0160-9213-0001,,,GOOD,,915.056,457.528,-15.604,-20.240,-15.604,-20.240,0,0,-0.887,20.080,1.073,465.862,97.055,463500.000,110.709,0,0,0,0,,,,,455.822|475.902,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,41,Front,EE-EEE,2023-10-03 12:33:56,NG,3,Board3,,,NG,C740,0160-9275-0001,,,GOOD,,900.982,499.967,-1.653,9.164,1.653,-9.164,0,0,-1.212,0.803,0.778,467.468,95.402,499300.000,110.842,0,0,0,0,,,,,467.067|467.870,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,41,Front,EE-EEE,2023-10-03 12:33:56,NG,3,Board3,,,NG,C741,0160-9213-0001,,,GOOD,,915.056,457.528,6.439,25.371,25.371,-6.439,0,0,-0.321,12.048,0.469,474.697,98.895,460900.000,110.088,0,0,0,0,,,,,468.673|480.721,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,41,Front,EE-EEE,2023-10-03 12:33:56,NG,3,Board3,,,NG,C742,0160-9213-0001,,,GOOD,,915.056,457.528,-30.542,12.181,-12.181,-30.542,0,0,-0.695,8.032,0.335,483.934,100.820,464600.000,110.972,0,0,0,0,,,,,479.918|487.950,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,41,Front,EE-EEE,2023-10-03 12:33:56,NG,3,Board3,,,NG,C743,0160-9213-0001,,,GOOD,,915.056,457.528,-12.780,-15.519,-12.780,-15.519,0,0,-1.856,6.426,1.207,457.428,95.298,469300.000,112.095,0,0,0,0,,,,,454.215|460.641,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,41,Front,EE-EEE,2023-10-03 12:33:56,NG,3,Board3,,,NG,C744,0160-9213-0001,,,GOOD,,915.056,457.528,-22.037,-12.352,12.352,-22.037,0,0,-1.384,0.803,0.067,481.926,100.401,447500.000,106.888,0,0,0,0,,,,,482.328|481.524,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,41,Front,EE-EEE,2023-10-03 12:33:56,NG,3,Board3,,,NG,C751,0160-9213-0001,,,GOOD,,915.056,457.528,-18.242,5.442,-5.442,-18.242,0,0,1.182,0,1.140,485.541,101.154,456500.000,109.037,0,0,0,0,,,,,485.541|485.541,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,41,Front,EE-EEE,2023-10-03 12:33:56,NG,3,Board3,,,NG,C755,0160-9213-0001,,,GOOD,,915.056,457.528,2.708,-35.744,2.708,-35.744,0,0,-0.979,8.835,0.805,456.223,95.047,475100.000,113.480,0,0,0,0,,,,,451.806|460.641,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,41,Front,EE-EEE,2023-10-03 12:33:56,NG,3,Board3,,,NG,C756,0160-9215-0001,,,GOOD,,915.056,457.528,1.993,-19.870,1.993,-19.870,0,0,-0.621,2.410,0.201,454.617,96.727,466500.000,111.426,0,0,0,0,,,,,453.412|455.822,0,0,0,0,0,0,0,0,0,0,,0,0,,
1,,,,41,Front,EE-EEE,2023-10-03 12:33:56,NG,3,Board3,,,NG,C760,0160-9213-0001,,,GOOD,,915.056,457.528,-0.342,-25.711,-0.342,-25.711,0,0,-2.696,4.819,0.268,460.641,95.967,467800.000,111.736,0,0,0,0,,,,,458.231|463.051,0,0,0,0,0,0,0,0,0,0,,0,0,,
