MachineID,Model Revision,Lot Number,Sub Lot Number,Index,Lane,Panel Barcode,Date,Panel Result,ModuleID,Module Name,Grouping Module Barcode,Module Barcode,Module Result,Location Name,Component Code,Sub Code,Comp. Barcode,Comp.Result,Rep.Defect,SizeX,SizeY,OffsetX,OffsetY,M.OffsetX,M.OffsetY,T.OffsetX,T.OffsetY,Rotation,BodyLift,BodyLiftAngle,Height,Height(%),Area,Area(%),Volume,Volume(%),Coplanarity,TopGray,BridgeComponents,IPC,User Module 1,User Module 2,Lift ROI,Lift Min,Lift Max,B.OffsetX,B.OffsetY,B.Length,B.Width,M.Interference Left,M.Interference Right,M.Interference Top,M.Interference Bottom,C.Interference Location,C.Interference Distance,Gap Height(Die to Ball),Measure Pos,Feature Distance
L14_024SMT8PARMIAOI,,,,19,Front,4K-000N8,2023-11-03 18:27:52,NG,2,Board2,,,NG,C3680,453564872481-0001,,,GOOD,,945.677,453.101,-26.846,13.996,13.996,26.846,0,0,-1.371,15.261,0.145,514.055,107.095,513400.000,119.817,0,0,0,0,,,,,521.685|506.424,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,19,Front,4K-000N8,2023-11-03 18:27:52,NG,2,Board2,,,NG,C3681,453564872481-0001,,,GOOD,,945.677,453.101,-19.717,-0.540,-0.540,19.717,0,0,-0.842,3.213,0.435,521.685,108.684,499000.000,116.456,0,0,0,0,,,,,520.079|523.292,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,19,Front,4K-000N8,2023-11-03 18:27:52,NG,2,Board2,,,NG,C3902,453564591331-0001,,,GOOD,,949.779,490.719,-41.526,-46.644,46.644,-41.526,0,0,1.275,48.193,0.457,501.605,98.354,522100.000,112.021,0,0,0,94,,,,,525.701|477.508,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,19,Front,4K-000N8,2023-11-03 18:27:52,NG,2,Board2,,,NG,C3913,453564096771-0001,,,GOOD,,3136.410,2273.900,-12.323,70.475,70.475,12.323,0,0,0.862,6.426,0.184,2478.310,97.189,7695700.000,107.906,0,0,0,0,,,,,2481.524|2475.099,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,19,Front,4K-000N8,2023-11-03 18:27:52,NG,2,Board2,,,NG,C3914,453564096771-0001,,,GOOD,,3136.410,2273.900,-34.727,58.447,58.447,34.727,0,0,-0.310,9.639,0.046,2445.380,95.897,7652300.000,107.297,0,0,0,0,,,,,2450.199|2440.561,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,19,Front,4K-000N8,2023-11-03 18:27:52,NG,2,Board2,,,NG,C3920,453564591331-0001,,,GOOD,,949.779,490.719,-53.700,8.299,53.700,-8.299,0,0,-1.051,48.996,3.849,502.810,98.590,506900.000,108.759,0,0,0,94,,,,,478.312|527.308,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,19,Front,4K-000N8,2023-11-03 18:27:52,NG,2,Board2,,,NG,C3921,453564591331-0001,,,GOOD,,949.779,490.719,-27.403,-18.355,-27.403,-18.355,0,0,-0.962,24.096,2.677,512.047,100.401,506600.000,108.695,0,0,0,39,,,,,499.998|524.095,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,19,Front,4K-000N8,2023-11-03 18:27:52,NG,2,Board2,,,NG,C3922,453564591331-0001,,,GOOD,,949.779,490.719,-24.862,-8.318,-24.862,-8.318,0,0,-1.491,0.803,0.392,489.958,96.070,533600.000,114.488,0,0,0,91,,,,,489.557|490.360,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,19,Front,4K-000N8,2023-11-03 18:27:52,NG,2,Board2,,,NG,C3923,453564096771-0001,,,GOOD,,3136.410,2273.900,8.175,43.570,-8.175,-43.570,0,0,1.151,0.803,0.138,2432.930,95.409,7682100.000,107.715,0,0,0,0,,,,,2432.528|2433.332,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,19,Front,4K-000N8,2023-11-03 18:27:52,NG,2,Board2,,,NG,C3924,453564096771-0001,,,GOOD,,3136.410,2273.900,13.793,43.358,-13.793,-43.358,0,0,0.257,7.229,0.023,2441.770,95.756,7667600.000,107.512,0,0,0,0,,,,,2445.380|2438.151,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,19,Front,4K-000N8,2023-11-03 18:27:52,NG,2,Board2,,,NG,C6130,453564591331-0001,,,GOOD,,949.779,490.719,-54.789,-31.974,31.974,-54.789,0,0,1.659,6.426,0.849,504.818,98.984,569000.000,122.083,0,0,0,83,,,,,501.605|508.030,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,19,Front,4K-000N8,2023-11-03 18:27:52,NG,2,Board2,,,NG,C6150,453564591331-0001,,,GOOD,,949.779,490.719,-23.153,1.494,1.494,23.153,0,0,1.660,1.606,0.392,504.014,98.826,505100.000,108.373,0,0,0,95,,,,,503.211|504.818,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,19,Front,4K-000N8,2023-11-03 18:27:52,NG,2,Board2,,,NG,C6151,453564591331-0001,,,GOOD,,949.779,490.719,-28.270,4.620,4.620,28.270,0,0,-1.984,16.868,0,477.910,93.708,541100.000,116.097,0,0,0,113,,,,,469.476|486.344,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,19,Front,4K-000N8,2023-11-03 18:27:52,NG,2,Board2,,,NG,C6152,453564872481-0001,,,GOOD,,945.677,453.101,-15.578,-28.054,28.054,-15.578,0,0,-0.905,29.719,0.652,498.794,103.915,499500.000,116.573,0,0,0,0,,,,,483.934|513.653,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,19,Front,4K-000N8,2023-11-03 18:27:52,NG,2,Board2,,,NG,C6170,453564872471-0001,,,GOOD,,1163.780,645.139,-16.156,-1.717,-16.156,-1.717,0,0,-0.225,11.245,1.149,671.886,97.375,748800.000,99.734,0,0,0,114,,,,,666.263|677.508,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,19,Front,4K-000N8,2023-11-03 18:27:52,NG,2,Board2,,,NG,C6171,453564591331-0001,,,GOOD,,949.779,490.719,-38.513,-17.098,-38.513,-17.098,0,0,-1.401,0,0.523,487.950,95.677,498100.000,106.871,0,0,0,30,,,,,487.950|487.950,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,19,Front,4K-000N8,2023-11-03 18:27:52,NG,2,Board2,,,NG,C6201,0160-9246-0001,,,GOOD,,863.955,457.620,-26.332,17.071,17.071,26.332,0,0,-1.612,8.835,0.942,474.697,105.488,395363.000,100.000,0,0,0,0,,,,,470.279|479.115,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,19,Front,4K-000N8,2023-11-03 18:27:52,NG,2,Board2,,,NG,C6205,453564591331-0001,,,GOOD,,949.779,490.719,-32.476,1.251,32.476,-1.251,0,0,1.076,12.048,1.110,493.171,96.700,526500.000,112.965,0,0,0,117,,,,,487.147|499.195,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,19,Front,4K-000N8,2023-11-03 18:27:52,NG,2,Board2,,,NG,C6206,453564591331-0001,,,GOOD,,949.779,490.719,-35.634,5.009,5.009,35.634,0,0,-0.883,8.835,0.915,523.693,102.685,497400.000,106.721,0,0,0,47,,,,,519.275|528.111,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,19,Front,4K-000N8,2023-11-03 18:27:52,NG,2,Board2,,,NG,C6207,453564591331-0001,,,GOOD,,949.779,490.719,-21.574,-10.765,21.574,10.765,0,0,1.721,28.112,2.024,476.304,93.393,528400.000,113.372,0,0,0,97,,,,,490.360|462.247,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,19,Front,4K-000N8,2023-11-03 18:27:52,NG,2,Board2,,,NG,C6261,453564591331-0001,,,GOOD,,949.779,490.719,-37.407,-6.939,37.407,6.939,0,0,-0.839,38.554,3.654,510.440,100.086,513100.000,110.090,0,0,0,59,,,,,491.163|529.717,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,19,Front,4K-000N8,2023-11-03 18:27:52,NG,2,Board2,,,NG,C7150,0160-9246-0001,,,GOOD,,863.955,457.620,-43.833,-3.941,43.833,3.941,0,0,-1.599,13.655,1.304,467.468,103.882,395363.000,100.000,0,0,0,0,,,,,460.641|474.296,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,19,Front,4K-000N8,2023-11-03 18:27:52,NG,2,Board2,,,NG,C7151,0160-9246-0001,,,GOOD,,863.955,457.620,-30.465,5.686,30.465,-5.686,0,0,-1.372,20.080,1.811,451.404,100.312,395363.000,100.000,0,0,0,0,,,,,441.364|461.444,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,19,Front,4K-000N8,2023-11-03 18:27:52,NG,2,Board2,,,NG,C7160,0160-9431-0001,,,GOOD,,949.779,490.719,-14.332,-35.344,-14.332,-35.344,0,0,1.597,16.868,1.437,463.452,100.750,470200.000,100.885,0,0,0,156,,,,,455.018|471.886,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,19,Front,4K-000N8,2023-11-03 18:27:52,NG,2,Board2,,,NG,C7161,0160-9431-0001,,,GOOD,,949.779,490.719,-73.603,-4.239,73.603,4.239,0,0,-1.003,5.622,0.261,444.175,96.560,487800.000,104.661,0,0,0,168,,,,,441.364|446.986,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,19,Front,4K-000N8,2023-11-03 18:27:52,NG,2,Board2,,,NG,C7340,453564591301-0001,,,GOOD,,917.556,445.416,-11.984,21.906,11.984,-21.906,0,0,-1.805,7.229,0.397,448.994,95.531,529700.000,129.608,0,0,0,144,,,,,445.380|452.609,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,19,Front,4K-000N8,2023-11-03 18:27:52,NG,2,Board2,,,NG,C7341,0161-0831-0001,,,GOOD,,917.556,445.416,-21.243,-57.084,-21.243,-57.084,0,0,-2.629,17.671,1.060,451.806,96.129,471100.000,115.270,0,0,0,133,,,,,442.970|460.641,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,19,Front,4K-000N8,2023-11-03 18:27:52,NG,2,Board2,,,NG,C7502,453564755581-0001,,,GOOD,,924.609,437.475,6.670,-20.073,6.670,-20.073,0,0,-1.881,3.213,0.258,461.444,96.134,476900.000,117.901,0,0,0,122,,,,,463.051|459.838,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,19,Front,4K-000N8,2023-11-03 18:27:52,NG,2,Board2,,,NG,E1990,453665067471-0001,,,GOOD,,1905.390,1185.240,-91.805,-7.075,91.805,7.075,0,0,0.710,6.426,0.070,764.255,95.532,2534500.000,112.228,0,0,0,87,,,,,767.468|761.043,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,19,Front,4K-000N8,2023-11-03 18:27:52,NG,2,Board2,,,NG,E2321,453665067471-0001,,,GOOD,,1905.390,1185.240,-20.565,9.987,-20.565,9.987,0,0,-1.350,3.213,0.140,785.942,98.243,2486500.000,110.103,0,0,0,98,,,,,787.549|784.336,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,19,Front,4K-000N8,2023-11-03 18:27:52,NG,2,Board2,,,NG,E2670,453665067471-0001,,,GOOD,,1905.390,1185.240,-63.803,7.637,7.637,63.803,0,0,0.769,4.819,0.491,813.251,101.656,2486800.000,110.116,0,0,0,83,,,,,810.842|815.661,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,19,Front,4K-000N8,2023-11-03 18:27:52,NG,2,Board2,,,NG,E3901,453564989541-0001,,,GOOD,,1891.650,1134.990,18.534,-30.267,18.534,-30.267,0,0,1.309,8.032,0.070,691.966,97.460,2335900.000,108.798,0,0,0,0,,,,,695.982|687.950,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,19,Front,4K-000N8,2023-11-03 18:27:52,NG,2,Board2,,,NG,E3902,453564989541-0001,,,GOOD,,1891.650,1134.990,-10.814,-17.221,-10.814,-17.221,0,0,1.397,12.048,0.139,693.171,97.630,2327500.000,108.407,0,0,0,0,,,,,699.195|687.147,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,19,Front,4K-000N8,2023-11-03 18:27:52,NG,2,Board2,,,NG,E6170,453665067471-0001,,,GOOD,,1905.390,1185.240,-33.141,22.029,22.029,33.141,0,0,1.312,7.229,0.491,795.982,99.498,2507300.000,111.024,0,0,0,93,,,,,799.597|792.368,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,19,Front,4K-000N8,2023-11-03 18:27:52,NG,2,Board2,,,NG,E7401,9170-8230-0001,,,GOOD,,959.083,450.786,10.224,0.834,0.834,-10.224,0,0,-1.207,9.639,0.197,477.508,106.113,453200.000,104.825,0,0,0,0,,,,,472.689|482.328,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,19,Front,4K-000N8,2023-11-03 18:27:52,NG,2,Board2,,,NG,E7402,9170-8230-0001,,,GOOD,,959.083,450.786,12.209,-28.205,-28.205,-12.209,0,0,-0.195,2.410,0.722,481.926,107.095,458500.000,106.050,0,0,0,0,,,,,483.131|480.721,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,19,Front,4K-000N8,2023-11-03 18:27:52,NG,2,Board2,,,NG,E7404,9170-8230-0001,,,GOOD,,959.083,450.786,21.679,-26.204,-26.204,-21.679,0,0,-0.945,4.016,0,478.713,106.381,457900.000,105.912,0,0,0,0,,,,,476.705|480.721,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,19,Front,4K-000N8,2023-11-03 18:27:52,NG,2,Board2,,,NG,E7405,9170-8230-0001,,,GOOD,,959.083,450.786,21.673,-0.786,-0.786,-21.673,0,0,-0.607,2.410,0.197,485.139,107.809,456700.000,105.634,0,0,0,0,,,,,483.934|486.344,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,19,Front,4K-000N8,2023-11-03 18:27:52,NG,2,Board2,,,NG,E7406,453564343751-0001,,,GOOD,,1583.720,756.996,-27.245,-5.520,5.520,-27.245,0,0,-1.516,4.819,0.153,520.079,96.311,1253300.000,104.540,0,0,0,93,,,,,522.488|517.669,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,19,Front,4K-000N8,2023-11-03 18:27:52,NG,2,Board2,,,NG,E7501,9170-8230-0001,,,GOOD,,959.083,450.786,-13.356,-7.539,13.356,7.539,0,0,-0.558,14.458,0.853,463.051,102.900,463600.000,107.230,0,0,0,0,,,,,455.822|470.279,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,19,Front,4K-000N8,2023-11-03 18:27:52,NG,2,Board2,,,NG,E7701,9170-8230-0001,,,GOOD,,959.083,450.786,16.159,3.553,3.553,-16.159,0,0,-0.650,0.803,0.459,473.894,105.310,481200.000,111.301,0,0,0,0,,,,,473.492|474.296,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,19,Front,4K-000N8,2023-11-03 18:27:52,NG,2,Board2,,,NG,E7710,453564343751-0001,,,GOOD,,1583.720,756.996,-57.601,-28.094,28.094,-57.601,0,0,0.547,8.032,0.115,524.898,97.203,1250100.000,104.273,0,0,0,91,,,,,528.914|520.882,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,19,Front,4K-000N8,2023-11-03 18:27:52,NG,2,Board2,,,NG,R1105,453564327361-0001,,,GOOD,,984.562,496.039,-44.178,7.700,-7.700,-44.178,0,0,-1.414,1.606,0.113,326.504,105.324,618400.000,126.622,0,0,0,186,,,,,325.701|327.308,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,19,Front,4K-000N8,2023-11-03 18:27:52,NG,2,Board2,,,NG,R1150,0699-6329-0001,,,GOOD,,1003.030,528.771,24.152,47.293,47.293,-24.152,0,0,1.408,7.229,0.202,330.922,106.749,627500.000,118.313,0,0,0,186,,,,,327.308|334.536,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,19,Front,4K-000N8,2023-11-03 18:27:52,NG,2,Board2,,,NG,R1190,0699-6795-0001,,,GOOD,,964.189,503.055,6.216,-1.243,6.216,-1.243,0,0,3.657,29.719,2.066,297.187,92.871,582400.000,120.073,0,0,0,186,,,,,312.047|282.328,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,19,Front,4K-000N8,2023-11-03 18:27:52,NG,2,Board2,,,NG,R1191,0699-6795-0001,,,GOOD,,964.189,503.055,25.803,-8.017,25.803,-8.017,0,0,1.628,26.506,1.937,289.958,90.612,594500.000,122.567,0,0,0,182,,,,,303.211|276.705,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,19,Front,4K-000N8,2023-11-03 18:27:52,NG,2,Board2,,,NG,R1410,0699-6779-0001,,,GOOD,,989.183,512.326,3.045,-18.133,18.133,3.045,0,0,1.412,11.245,0.691,316.866,99.021,518900.000,102.391,0,0,0,169,,,,,311.243|322.488,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,19,Front,4K-000N8,2023-11-03 18:27:52,NG,2,Board2,,,NG,R1411,0699-6779-0001,,,GOOD,,989.183,512.326,-0.953,-13.377,13.377,-0.953,0,0,-1.295,6.426,0.251,315.259,98.519,518200.000,102.253,0,0,0,168,,,,,312.047|318.472,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,19,Front,4K-000N8,2023-11-03 18:27:52,NG,2,Board2,,,NG,R1412,0699-6779-0001,,,GOOD,,989.183,512.326,8.086,-22.102,22.102,8.086,0,0,0.983,0,0.126,315.259,98.519,515500.000,101.720,0,0,0,171,,,,,315.259|315.259,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,19,Front,4K-000N8,2023-11-03 18:27:52,NG,2,Board2,,,NG,R1413,0699-6779-0001,,,GOOD,,989.183,512.326,8.732,-10.724,10.724,8.732,0,0,-0.270,4.819,0.439,313.653,98.017,513200.000,101.266,0,0,0,176,,,,,311.243|316.063,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,19,Front,4K-000N8,2023-11-03 18:27:52,NG,2,Board2,,,NG,R1414,0699-6779-0001,,,GOOD,,989.183,512.326,-9.159,-25.751,25.751,-9.159,0,0,0.015,15.261,1.004,319.677,99.899,506600.000,99.964,0,0,0,183,,,,,327.308|312.047,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,19,Front,4K-000N8,2023-11-03 18:27:52,NG,2,Board2,,,NG,R1418,0699-6768-0001,,,GOOD,,984.189,505.292,-9.916,-6.371,6.371,-9.916,0,0,-0.569,3.213,0.231,329.717,106.360,563400.000,113.291,0,0,0,188,,,,,331.324|328.111,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,19,Front,4K-000N8,2023-11-03 18:27:52,NG,2,Board2,,,NG,R1419,0699-6620-0001,,,GOOD,,984.562,496.039,-14.057,-6.862,-6.862,14.057,0,0,-0.120,1.606,0.225,322.488,100.778,596500.000,122.138,0,0,0,188,,,,,323.292|321.685,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,19,Front,4K-000N8,2023-11-03 18:27:52,NG,2,Board2,,,NG,R1510,0699-6327-0001,,,GOOD,,976.359,494.867,-14.343,14.418,14.343,-14.418,0,0,-0.052,0.803,0,315.661,101.826,604900.000,125.195,0,0,0,113,,,,,315.259|316.063,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,19,Front,4K-000N8,2023-11-03 18:27:52,NG,2,Board2,,,NG,R1570,453564228311-0001,,,GOOD,,1000.400,512.189,6.917,-19.011,-19.011,-6.917,0,0,-2.847,0.803,0.807,314.055,101.308,512394.000,100.000,0,0,0,194,,,,,313.653|314.456,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,19,Front,4K-000N8,2023-11-03 18:27:52,NG,2,Board2,,,NG,R1571,453564327361-0001,,,GOOD,,984.562,496.039,-38.875,-3.268,3.268,-38.875,0,0,-1.973,0,0.338,325.701,105.065,629900.000,128.977,0,0,0,188,,,,,325.701|325.701,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,19,Front,4K-000N8,2023-11-03 18:27:52,NG,2,Board2,,,NG,R1701,0699-6329-0001,,,GOOD,,1003.030,528.771,-25.403,-3.886,-25.403,-3.886,0,0,2.119,16.868,1.112,327.709,105.713,600300.000,113.184,0,0,0,186,,,,,319.275|336.143,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,19,Front,4K-000N8,2023-11-03 18:27:52,NG,2,Board2,,,NG,R1703,0699-6329-0001,,,GOOD,,1003.030,528.771,-18.991,-3.276,-18.991,-3.276,0,0,2.130,9.639,0.202,332.930,107.397,582700.000,109.866,0,0,0,185,,,,,328.111|337.749,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,19,Front,4K-000N8,2023-11-03 18:27:52,NG,2,Board2,,,NG,R1801,0699-6329-0001,,,GOOD,,1003.030,528.771,-18.811,28.683,18.811,-28.683,0,0,2.109,2.410,0.404,330.922,106.749,594700.000,112.129,0,0,0,186,,,,,329.717|332.127,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,19,Front,4K-000N8,2023-11-03 18:27:52,NG,2,Board2,,,NG,R1803,0699-6329-0001,,,GOOD,,1003.030,528.771,-17.719,22.056,17.719,-22.056,0,0,3.027,0.803,1.213,326.906,105.454,600400.000,113.203,0,0,0,184,,,,,327.308|326.504,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,19,Front,4K-000N8,2023-11-03 18:27:52,NG,2,Board2,,,NG,R1970,0699-6327-0001,,,GOOD,,976.359,494.867,2.583,8.044,2.583,8.044,0,0,-2.589,0.803,0.673,318.071,102.603,616000.000,127.492,0,0,0,114,,,,,318.472|317.669,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,19,Front,4K-000N8,2023-11-03 18:27:52,NG,2,Board2,,,NG,R1982,0699-6329-0001,,,GOOD,,1003.030,528.771,-1.745,21.254,1.745,-21.254,0,0,1.745,9.639,1.718,328.111,105.842,614600.000,115.881,0,0,0,184,,,,,323.292|332.930,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,19,Front,4K-000N8,2023-11-03 18:27:52,NG,2,Board2,,,NG,R1983,0699-6329-0001,,,GOOD,,1003.030,528.771,12.056,14.654,-12.056,-14.654,0,0,2.996,3.213,1.314,332.930,107.397,609300.000,114.881,0,0,0,185,,,,,331.324|334.536,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,19,Front,4K-000N8,2023-11-03 18:27:52,NG,2,Board2,,,NG,R1984,0699-6329-0001,,,GOOD,,1003.030,528.771,-16.883,-7.755,-16.883,-7.755,0,0,2.200,6.426,1.112,332.930,107.397,615100.000,115.975,0,0,0,184,,,,,336.143|329.717,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,19,Front,4K-000N8,2023-11-03 18:27:52,NG,2,Board2,,,NG,R1988,0699-6329-0001,,,GOOD,,1003.030,528.771,28.114,5.213,28.114,5.213,0,0,2.987,0.803,0.202,328.512,105.972,620600.000,117.012,0,0,0,186,,,,,328.111|328.914,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,19,Front,4K-000N8,2023-11-03 18:27:52,NG,2,Board2,,,NG,R1992,0699-6781-0001,,,GOOD,,1000.400,512.189,-11.638,-33.694,-11.638,-33.694,0,0,1.579,3.213,0.310,289.557,90.486,512394.000,100.000,0,0,0,186,,,,,291.163|287.950,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,19,Front,4K-000N8,2023-11-03 18:27:52,NG,2,Board2,,,NG,R1993,0699-7302-0001,,,GOOD,,1000.400,512.189,-19.060,-38.562,-19.060,-38.562,0,0,0.699,7.229,0.620,297.990,93.122,512394.000,100.000,0,0,0,2,,,,,301.605|294.376,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,19,Front,4K-000N8,2023-11-03 18:27:52,NG,2,Board2,,,NG,R1994,0699-6781-0001,,,GOOD,,1000.400,512.189,-3.411,-34.898,-3.411,-34.898,0,0,-0.962,0,0.124,283.934,88.729,512394.000,100.000,0,0,0,187,,,,,283.934|283.934,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,19,Front,4K-000N8,2023-11-03 18:27:52,NG,2,Board2,,,NG,R1996,0699-7328-0001,,,GOOD,,1000.400,512.189,-14.285,-6.640,14.285,6.640,0,0,1.987,2.410,0.310,289.155,90.361,512394.000,100.000,0,0,0,190,,,,,290.360|287.950,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,19,Front,4K-000N8,2023-11-03 18:27:52,NG,2,Board2,,,NG,R1997,0699-6620-0001,,,GOOD,,984.562,496.039,-30.346,-9.155,-9.155,30.346,0,0,-2.661,1.606,0.338,317.669,99.272,639800.000,131.004,0,0,0,190,,,,,318.472|316.866,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,19,Front,4K-000N8,2023-11-03 18:27:52,NG,2,Board2,,,NG,R2310,0699-6766-0001,,,GOOD,,970.211,500.754,-73.018,-29.877,29.877,-73.018,0,0,1.517,0,0.448,300.802,91.152,510200.000,105.015,0,0,0,3,,,,,300.802|300.802,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,19,Front,4K-000N8,2023-11-03 18:27:52,NG,2,Board2,,,NG,R2351,453564608901-0001,,,GOOD,,1606.080,819.593,-5.010,-27.828,-5.010,-27.828,0,0,0.470,4.819,0.340,445.380,94.762,1479300.000,112.380,0,0,0,190,,,,,442.970|447.790,0,0,0,0,0,0,0,0,0,0,,0,0,,
L14_024SMT8PARMIAOI,,,,19,Front,4K-000N8,2023-11-03 18:27:52,NG,2,Board2,,,NG,R2353,0699-6766-0001,,,GOOD,,970.211,500.754,-66.712,-0.086,0.087,-66.712,0,0,-0.794,29.719,2.428,304.416,92.247,501800.000,103.286,0,0,0,3,,,,,289.557|319.275,0,0,0,0,0,0,0,0,0,0,,0,0,,
